Year;Title;Artist;Genre;Duration (seconds);Duration (min:sec);Release Date;Popularity
2021;favorite crime;Olivia Rodrigo;pop;152;2:32;2021-05-21;85
2021;You Belong With Me (Taylor’s Version);Taylor Swift;pop;231;3:51;2021-04-09;87
2021;Love Story (Taylor’s Version);Taylor Swift;pop;235;3:55;2021-02-12;85
2021;m y . l i f e (with 21 Savage & Morray);J. Cole, 21 Savage, Morray;conscious hip hop, hip hop, north carolina hip hop, rap;218;3:38;2021-05-14;80
2021;16;Baby Keem;hip hop, rap;156;2:36;2021-09-10;80
2021;Notion;The Rare Occasions;la indie;195;3:15;2021-12-02;83
2021;Ghost;Justin Bieber;canadian pop, pop;153;2:33;2021-03-19;87
2021;Woman;Doja Cat;dance pop, pop;172;2:52;2021-06-25;87
2021;right where you left me - bonus track;Taylor Swift;pop;245;4:05;2021-01-07;81
2021;This Bar;Morgan Wallen;contemporary country;185;3:05;2021-01-08;77
2021;EVERY CHANCE I GET (feat. Lil Baby & Lil Durk);DJ Khaled, Lil Baby, Lil Durk;hip hop, miami hip hop, pop rap, rap;236;3:56;2021-04-30;78
2021;jealousy, jealousy;Olivia Rodrigo;pop;173;2:53;2021-05-21;84
2021;Fearless (Taylor’s Version);Taylor Swift;pop;241;4:01;2021-04-09;86
2021;'Til You Can't;Cody Johnson;classic texas country, contemporary country;224;3:44;2021-10-08;77
2021;METAMORPHOSIS;INTERWORLD;phonk brasileiro;142;2:22;2021-11-25;88
2021;The Way I Loved You (Taylor’s Version);Taylor Swift;pop;243;4:03;2021-04-09;85
2021;brutal;Olivia Rodrigo;pop;143;2:23;2021-05-21;81
2021;Kiss Me More (feat. SZA);Doja Cat, SZA;dance pop, pop;208;3:28;2021-06-25;83
2021;Leave Before You Love Me (with Jonas Brothers);Marshmello, Jonas Brothers;brostep, edm, pop, progressive electro house;154;2:34;2021-05-21;84
2021;Let You Break My Heart Again;Laufey, Philharmonia Orchestra;gen z singer-songwriter;269;4:29;2021-08-13;81
2021;Tell Em;Cochise, $NOT;plugg, pluggnb, rage rap;180;3:00;2021-05-28;80
2021;23;Chayce Beckham;modern country pop;228;3:48;2021-05-14;78
2021;Bad Habits;Ed Sheeran;pop, singer-songwriter pop, uk pop;230;3:50;2021-10-29;86
2021;happier;Olivia Rodrigo;pop;175;2:55;2021-05-21;86
2021;U Are My High (with Future);DJ Snake, Future;edm, electronic trap, pop, pop dance;211;3:31;2021-12-03;79
2021;LOT OF ME;Lil Tecca;melodic rap, pluggnb, rap;123;2:03;2021-08-27;78
2021;Monëy so big;Yeat;pluggnb, rage rap;160;2:40;2021-09-10;79
2021;3:15 (Breathe);Russ;hawaiian hip hop, pop rap;184;3:04;2021-05-21;83
2021;Yebba’s Heartbreak;Drake, Yebba;canadian hip hop, canadian pop, hip hop, pop rap, rap;133;2:13;2021-09-03;81
2021;Way 2 Sexy (with Future & Young Thug);Drake, Future, Young Thug;canadian hip hop, canadian pop, hip hop, pop rap, rap;257;4:17;2021-09-03;78
2021;STAY (with Justin Bieber);The Kid LAROI, Justin Bieber;australian hip hop;141;2:21;2021-07-09;86
2021;Love Story (Taylor’s Version);Taylor Swift;pop;235;3:55;2021-04-09;82
2021;Something About You;Eyedress, Dent May;noise pop;153;2:33;2021-08-27;81
2021;Slumber Rain;Nature Of Sweden;rain;146;2:26;2021-08-24;79
2021;Until I Found You;Stephen Sanchez;gen z singer-songwriter;177;2:57;2021-09-01;84
2021;Need to Know;Doja Cat;dance pop, pop;210;3:30;2021-06-25;82
2021;You Right;Doja Cat, The Weeknd;dance pop, pop;186;3:06;2021-06-25;82
2021;SWEET / I THOUGHT YOU WANTED TO DANCE (feat. Brent Faiyaz & Fana Hues);Tyler, The Creator, Brent Faiyaz, Fana Hues;hip hop, rap;588;9:48;2021-06-25;77
2021;Calling My Phone;Lil Tjay, 6LACK;brooklyn drill, melodic rap, nyc rap, rap;205;3:25;2021-04-02;81
2021;Ain't Shit;Doja Cat;dance pop, pop;174;2:54;2021-06-25;79
2021;STAY (with Justin Bieber);The Kid LAROI, Justin Bieber;australian hip hop;141;2:21;2021-07-27;86
2021;Champagne Poetry;Drake;canadian hip hop, canadian pop, hip hop, pop rap, rap;336;5:36;2021-09-03;78
2021;Leave The Door Open;Bruno Mars, Anderson .Paak, Silk Sonic;dance pop, pop;242;4:02;2021-11-11;83
2021;PSA;Kay Flock;bronx drill, melodic drill, new york drill;113;1:53;2021-11-05;78
2021;Better Days (NEIKED x Mae Muller x Polo G);NEIKED, Mae Muller, Polo G;scandipop;160;2:40;2021-09-24;78
2021;Bang!;AJR;pov: indie;170;2:50;2021-03-26;72
2021;Memories;Maroon 5;pop;189;3:09;2021-06-11;86
2021;WUSYANAME (feat. Youngboy Never Broke Again & Ty Dolla $ign);Tyler, The Creator, YoungBoy Never Broke Again, Ty Dolla $ign;hip hop, rap;121;2:01;2021-06-25;76
2021;Red (Taylor's Version);Taylor Swift;pop;223;3:43;2021-11-12;81
2021;Things A Man Oughta Know;Lainey Wilson;contemporary country, modern country pop;203;3:23;2021-02-19;75
2021;Yonaguni;Bad Bunny;reggaeton, trap latino, urbano latino;206;3:26;2021-06-04;84
2021;Está Dañada;Ivan Cornejo;sad sierreno;214;3:34;2021-08-20;77
2021;We Are Never Ever Getting Back Together (Taylor's Version);Taylor Swift;pop;193;3:13;2021-11-12;81
2021;I Knew You Were Trouble (Taylor's Version);Taylor Swift;pop;219;3:39;2021-11-12;81
2021;22 (Taylor's Version);Taylor Swift;pop;230;3:50;2021-11-12;80
2021;1 step forward, 3 steps back;Olivia Rodrigo;pop;163;2:43;2021-05-21;80
2021;Cold Heart - PNAU Remix;Elton John, Dua Lipa, PNAU;glam rock, mellow gold, piano rock, rock;202;3:22;2021-08-13;86
2021;Girls Want Girls (with Lil Baby);Drake, Lil Baby;canadian hip hop, canadian pop, hip hop, pop rap, rap;221;3:41;2021-09-03;78
2021;Pepas;Farruko;reggaeton, trap latino, urbano latino;287;4:47;2021-06-24;84
2021;Mood (feat. iann dior);24kGoldn, iann dior;cali rap, pop rap;140;2:20;2021-03-26;83
2021;Street Runner;Rod Wave;florida rap;252;4:12;2021-03-26;74
2021;We Don't Talk About Bruno;Carolina Gaitán - La Gaita, Mauro Castillo, Adassa, Rhenzy Feliz, Diane Guerrero, Stephanie Beatriz, Encanto - Cast;movie tunes;216;3:36;2021-11-19;77
2021;Tek It;Cafuné;brooklyn indie, sped up;191;3:11;2021-07-20;77
2021;The Perfect Girl;Mareux;dark synthpop;194;3:14;2021-12-08;82
2021;Me Acostumbre A Lo Bueno;Fuerza Regida;corrido, corridos tumbados, sad sierreno, sierreno;140;2:20;2021-12-31;78
2021;I Bet You Think About Me (feat. Chris Stapleton) (Taylor’s Version) (From The Vault);Taylor Swift, Chris Stapleton;pop;285;4:45;2021-11-12;77
2021;Mr. Perfectly Fine (Taylor’s Version) (From The Vault);Taylor Swift;pop;277;4:37;2021-04-09;78
2021;THATS WHAT I WANT;Lil Nas X;lgbtq+ hip hop;143;2:23;2021-09-17;84
2021;Get Into It (Yuh);Doja Cat;dance pop, pop;138;2:18;2021-06-25;79
2021;World's Smallest Violin;AJR;pov: indie;180;3:00;2021-03-26;71
2021;TSU;Drake;canadian hip hop, canadian pop, hip hop, pop rap, rap;308;5:08;2021-09-03;75
2021;MONEY;LISA;k-pop;168;2:48;2021-09-10;81
2021;Peaches (feat. Daniel Caesar & Giveon);Justin Bieber, Daniel Caesar, Giveon;canadian pop, pop;198;3:18;2021-03-19;84
2021;Dangerous;Morgan Wallen;contemporary country;147;2:27;2021-01-08;73
2022;Something in the Orange;Zach Bryan;classic oklahoma country, modern country pop;228;3:48;2022-04-22;90
2022;Snooze;SZA;pop, r&b, rap;201;3:21;2022-12-09;91
2022;Anti-Hero;Taylor Swift;pop;200;3:20;2022-10-21;93
2022;Jimmy Cooks (feat. 21 Savage);Drake, 21 Savage;canadian hip hop, canadian pop, hip hop, pop rap, rap;218;3:38;2022-06-17;89
2022;Kill Bill;SZA;pop, r&b, rap;153;2:33;2022-12-08;92
2022;Creepin' (with The Weeknd & 21 Savage);Metro Boomin, The Weeknd, 21 Savage;rap;221;3:41;2022-12-02;93
2022;Sun to Me;Zach Bryan;classic oklahoma country, modern country pop;163;2:43;2022-05-20;84
2022;Romantic Homicide;d4vd;bedroom pop, bedroom r&b;132;2:12;2022-07-20;90
2022;Rich Flex;Drake, 21 Savage;canadian hip hop, canadian pop, hip hop, pop rap, rap;239;3:59;2022-11-04;88
2022;Karma;Taylor Swift;pop;204;3:24;2022-10-21;90
2022;Superhero (Heroes & Villains) [with Future & Chris Brown];Metro Boomin, Future, Chris Brown;rap;182;3:02;2022-12-02;87
2022;I Ain't Worried;OneRepublic;piano rock, pop;148;2:28;2022-05-13;92
2022;Trance (with Travis Scott & Young Thug);Metro Boomin, Travis Scott, Young Thug;rap;194;3:14;2022-12-02;89
2022;Calm Down (with Selena Gomez);Rema, Selena Gomez;afrobeats, nigerian pop;239;3:59;2022-08-25;92
2022;Oklahoma Smokeshow;Zach Bryan;classic oklahoma country, modern country pop;211;3:31;2022-07-15;83
2022;WAIT FOR U (feat. Drake & Tems);Future, Drake, Tems;atl hip hop, hip hop, rap, southern hip hop, trap;189;3:09;2022-04-29;86
2022;Nonsense;Sabrina Carpenter;pop;163;2:43;2022-07-15;90
2022;Burn, Burn, Burn;Zach Bryan;classic oklahoma country, modern country pop;268;4:28;2022-09-08;83
2022;Too Many Nights (feat. Don Toliver & with Future);Metro Boomin, Future, Don Toliver;rap;199;3:19;2022-12-02;89
2022;Spin Bout U;Drake, 21 Savage;canadian hip hop, canadian pop, hip hop, pop rap, rap;214;3:34;2022-11-04;84
2022;Me Porto Bonito;Bad Bunny, Chencho Corleone;reggaeton, trap latino, urbano latino;178;2:58;2022-05-06;90
2022;The Kind of Love We Make;Luke Combs;contemporary country, country;224;3:44;2022-06-24;83
2022;Stick Season;Noah Kahan;pov: indie;182;3:02;2022-10-14;82
2022;As It Was;Harry Styles;pop;167;2:47;2022-03-31;90
2022;Low;SZA;pop, r&b, rap;181;3:01;2022-12-09;85
2022;I'm Good (Blue);David Guetta, Bebe Rexha;big room, dance pop, edm, pop, pop dance;175;2:55;2022-08-26;93
2022;Kill Bill;SZA;pop, r&b, rap;153;2:33;2022-12-09;88
2022;I Like You (A Happier Song) (with Doja Cat);Post Malone, Doja Cat;dfw rap, melodic rap, pop, rap;192;3:12;2022-06-03;87
2022;Tití Me Preguntó;Bad Bunny;reggaeton, trap latino, urbano latino;243;4:03;2022-05-06;88
2022;Until I Found You (with Em Beihold) - Em Beihold Version;Stephen Sanchez, Em Beihold;gen z singer-songwriter;176;2:56;2022-04-22;91
2022;Lavender Haze;Taylor Swift;pop;202;3:22;2022-10-21;86
2022;Que Vuelvas;Carin Leon, Grupo Frontera;corrido, musica mexicana, sad sierreno, sierreno;169;2:49;2022-12-09;89
2022;As It Was;Harry Styles;pop;167;2:47;2022-05-20;91
2022;PUFFIN ON ZOOTIEZ;Future;atl hip hop, hip hop, rap, southern hip hop, trap;172;2:52;2022-04-29;82
2022;ceilings;Lizzy McAlpine;alt z, boston folk, indie pop, singer-songwriter pop;182;3:02;2022-04-08;86
2022;ALL MINE;Brent Faiyaz;r&b, rap;216;3:36;2022-07-08;82
2022;Just Wanna Rock;Lil Uzi Vert;hip hop, melodic rap, philly rap, rage rap, rap;123;2:03;2022-10-17;84
2022;golden hour;JVKE;modern indie pop, pov: indie, singer-songwriter pop;209;3:29;2022-09-23;87
2022;Igualito a Mi Apá;Fuerza Regida, Peso Pluma;corrido, corridos tumbados, sad sierreno, sierreno;166;2:46;2022-12-30;85
2022;Out thë way;Yeat;pluggnb, rage rap;150;2:30;2022-09-09;83
2022;She Had Me At Heads Carolina;Cole Swindell;contemporary country, country, country road, modern country rock;206;3:26;2022-04-08;80
2022;Bad Habit;Steve Lacy;afrofuturism;232;3:52;2022-07-15;84
2022;CUFF IT;Beyoncé;pop, r&b;225;3:45;2022-07-29;87
2022;Late Night Talking;Harry Styles;pop;177;2:57;2022-05-20;87
2022;P power (feat. Drake);Gunna, Drake;atl hip hop, melodic rap, rap, trap;193;3:13;2022-01-13;82
2022;nuts;Lil Peep, rainy bear;cloud rap, emo rap, lgbtq+ hip hop;85;1:25;2022-12-02;83
2022;IF YOU GO DOWN (I'M GOIN' DOWN TOO);Kelsea Ballerini;contemporary country, country;166;2:46;2022-09-23;79
2022;Bejeweled;Taylor Swift;pop;194;3:14;2022-10-21;85
2022;TV;Billie Eilish;art pop, electropop, pop;281;4:41;2022-07-21;87
2022;Deep Phase Noise 1;Milli Hughes;white noise;143;2:23;2022-02-15;84
2022;SPIT IN MY FACE!;ThxSoMch;bedroom r&b;147;2:27;2022-12-20;86
2022;snowfall;Øneheart, reidenshi;hardwave;124;2:04;2022-01-14;87
2022;JACKIE BROWN;Brent Faiyaz;r&b, rap;169;2:49;2022-07-08;83
2022;SLUT ME OUT;NLE Choppa;memphis hip hop, rap;123;2:03;2022-04-22;80
2022;Broadway Girls (feat. Morgan Wallen);Lil Durk, Morgan Wallen;chicago drill, chicago rap, drill, hip hop, pop rap, rap, trap;185;3:05;2022-03-10;78
2022;Efecto;Bad Bunny;reggaeton, trap latino, urbano latino;213;3:33;2022-05-06;88
2022;Going, Going, Gone;Luke Combs;contemporary country, country;177;2:57;2022-06-24;80
2022;Midnight Rain;Taylor Swift;pop;174;2:54;2022-10-21;86
2022;Ojitos Lindos;Bad Bunny, Bomba Estéreo;reggaeton, trap latino, urbano latino;258;4:18;2022-05-06;89
2022;Next Thing You Know;Jordan Davis;contemporary country, country road;175;2:55;2022-08-12;79
2022;Just Pretend;Bad Omens;american metalcore;204;3:24;2022-02-25;81
2022;Your Heart Or Mine;Jon Pardi;contemporary country, country, country road, modern country rock;161;2:41;2022-09-02;78
2022;AMG;Natanael Cano, Peso Pluma, Gabito Ballesteros;corrido, corridos tumbados, musica mexicana, sad sierreno, sierreno;174;2:54;2022-11-24;85
2022;Surround Sound (feat. 21 Savage & Baby Tate);JID, 21 Savage, Baby Tate;hip hop, pop rap, rap, underground hip hop;229;3:49;2022-10-31;81
2022;You're On Your Own, Kid;Taylor Swift;pop;194;3:14;2022-10-21;85
2022;Watermelon Moonshine;Lainey Wilson;contemporary country, modern country pop;208;3:28;2022-08-12;78
2022;The Good I'll Do;Zach Bryan;classic oklahoma country, modern country pop;211;3:31;2022-05-20;78
2022;Please Don't Go;Wyatt Flores;modern country pop, oklahoma country;181;3:01;2022-07-15;77
2022;Nobody Gets Me;SZA;pop, r&b, rap;180;3:00;2022-12-09;84
2022;1000 Blunts;$uicideboy$;cloud rap, dark trap, new orleans rap, underground hip hop;175;2:55;2022-07-29;79
2022;You Proof;Morgan Wallen;contemporary country;157;2:37;2022-05-13;78
2022;Relaxing Brown Noise 256 Hz Smooth Q;Jane Color;color noise;179;2:59;2022-07-15;81
2022;Motorcycle Drive By;Zach Bryan;classic oklahoma country, modern country pop;161;2:41;2022-07-15;78
2022;Bad Habit;Steve Lacy;afrofuturism;232;3:52;2022-06-29;82
2022;Shirt;SZA;pop, r&b, rap;181;3:01;2022-12-09;81
2022;On BS;Drake, 21 Savage;canadian hip hop, canadian pop, hip hop, pop rap, rap;261;4:21;2022-11-04;80
2022;Satellite;Harry Styles;pop;218;3:38;2022-05-20;85
2022;Aint Gotta Dollar;Oliver Anthony Music;;124;2:04;2022-09-21;78
2022;Heavy Eyes;Zach Bryan;classic oklahoma country, modern country pop;190;3:10;2022-05-20;77
2022;Thank God;Kane Brown, Katelyn Brown;black americana, contemporary country, country, country road;174;2:54;2022-09-09;78
2022;Niagara Falls (Foot or 2) [with Travis Scott & 21 Savage];Metro Boomin, Travis Scott, 21 Savage;rap;207;3:27;2022-12-02;82
2022;From Austin;Zach Bryan;classic oklahoma country, modern country pop;207;3:27;2022-05-20;77
2022;Porch Light;Josh Meloy;classic oklahoma country, oklahoma country, texas country;184;3:04;2022-11-18;77
2022;Fifth of May;Zach Bryan;classic oklahoma country, modern country pop;178;2:58;2022-11-11;77
2022;Bebe Dame;Fuerza Regida, Grupo Frontera;corrido, corridos tumbados, sad sierreno, sierreno;271;4:31;2022-12-28;83
2022;Unholy (feat. Kim Petras);Sam Smith, Kim Petras;pop, uk pop;156;2:36;2022-09-22;87
2022;People;Libianca;afrobeats;184;3:04;2022-12-06;90
2022;Matte Black;$uicideboy$;cloud rap, dark trap, new orleans rap, underground hip hop;238;3:58;2022-07-29;78
2022;Flower Shops (feat. Morgan Wallen);ERNEST, Morgan Wallen;modern country pop;214;3:34;2022-03-11;76
2022;Maroon;Taylor Swift;pop;218;3:38;2022-10-21;82
2022;Pussy & Millions (feat. Travis Scott);Drake, 21 Savage, Travis Scott;canadian hip hop, canadian pop, hip hop, pop rap, rap;242;4:02;2022-11-04;80
2022;Moscow Mule;Bad Bunny;reggaeton, trap latino, urbano latino;245;4:05;2022-05-06;86
2022;Static;Steve Lacy;afrofuturism;156;2:36;2022-07-15;79
2022;Falling Behind;Laufey;gen z singer-songwriter;173;2:53;2022-08-26;80
2022;the perfect pair;beabadoobee;bedroom pop, bubblegrunge, indie pop, pov: indie;177;2:57;2022-07-15;80
2022;En Paris;El Chachito, Junior H;corrido, corridos tumbados, sierreno;162;2:42;2022-12-24;83
2022;Ch y la Pizza;Fuerza Regida, Natanael Cano;corrido, corridos tumbados, sad sierreno, sierreno;136;2:16;2022-12-30;83
2022;Stars Like Confetti;Dustin Lynch;contemporary country, country, country road, modern country rock;194;3:14;2022-02-12;76
2022;N95;Kendrick Lamar;conscious hip hop, hip hop, rap, west coast rap;195;3:15;2022-05-13;82
2022;La Curiosidad;Ivan Cornejo, Eslabon Armado;sad sierreno;216;3:36;2022-06-02;78
2023;fukumean;Gunna;atl hip hop, melodic rap, rap, trap;125;2:05;2023-06-16;96
2023;Paint The Town Red;Doja Cat;dance pop, pop;231;3:51;2023-08-04;98
2023;MELTDOWN (feat. Drake);Travis Scott, Drake;hip hop, rap, slap house;246;4:06;2023-07-28;94
2023;vampire;Olivia Rodrigo;pop;219;3:39;2023-06-30;97
2023;"What Was I Made For? [From The Motion Picture ""Barbie""]";Billie Eilish;art pop, electropop, pop;222;3:42;2023-07-13;98
2023;Fast Car;Luke Combs;contemporary country, country;265;4:25;2023-03-24;91
2023;Rich Men North of Richmond;Oliver Anthony Music;;187;3:07;2023-08-11;90
2023;I KNOW ?;Travis Scott;hip hop, rap, slap house;211;3:31;2023-07-28;93
2023;Barbie World (with Aqua) [From Barbie The Album];Nicki Minaj, Ice Spice, Aqua;hip pop, pop, queens hip hop, rap;109;1:49;2023-06-23;95
2023;I Remember Everything (feat. Kacey Musgraves);Zach Bryan, Kacey Musgraves;classic oklahoma country, modern country pop;227;3:47;2023-08-25;88
2023;FE!N (feat. Playboi Carti);Travis Scott, Playboi Carti;hip hop, rap, slap house;191;3:11;2023-07-28;93
2023;Dance The Night - From Barbie The Album;Dua Lipa;dance pop, pop, uk pop;176;2:56;2023-05-25;97
2023;Last Night;Morgan Wallen;contemporary country;163;2:43;2023-01-31;89
2023;Seven (feat. Latto) (Explicit Ver.);Jung Kook, Latto;k-pop;184;3:04;2023-07-14;99
2023;bad idea right?;Olivia Rodrigo;pop;184;3:04;2023-08-11;92
2023;TELEKINESIS (feat. SZA & Future);Travis Scott, SZA, Future;hip hop, rap, slap house;353;5:53;2023-07-28;92
2023;Last Night;Morgan Wallen;contemporary country;163;2:43;2023-03-03;88
2023;Religiously;Bailey Zimmerman;contemporary country, modern country pop;178;2:58;2023-05-12;86
2023;LADY GAGA;Peso Pluma, Gabito Ballesteros, Junior H;corridos tumbados, sad sierreno;212;3:32;2023-06-29;94
2023;Thinkin’ Bout Me;Morgan Wallen;contemporary country;177;2:57;2023-03-03;86
2023;Boy's a Liar Pt. 2;PinkPantheress, Ice Spice;bedroom pop;131;2:11;2023-02-03;91
2023;La Bebe - Remix;Yng Lvcas, Peso Pluma;reggaeton;234;3:54;2023-03-17;95
2023;WHERE SHE GOES;Bad Bunny;reggaeton, trap latino, urbano latino;231;3:51;2023-05-18;96
2023;Hey Driver (feat. The War and Treaty);Zach Bryan, The War and Treaty;classic oklahoma country, modern country pop;227;3:47;2023-08-25;85
2023;You Proof;Morgan Wallen;contemporary country;157;2:37;2023-03-03;85
2023;I Can See You (Taylor’s Version) (From The Vault);Taylor Swift;pop;273;4:33;2023-07-07;91
2023;Super Shy;NewJeans;k-pop, k-pop girl group;154;2:34;2023-07-07;94
2023;Search & Rescue;Drake;canadian hip hop, canadian pop, hip hop, pop rap, rap;272;4:32;2023-04-07;87
2023;LALA;Myke Towers;reggaeton, trap latino, urbano latino;197;3:17;2023-03-23;99
2023;Daylight;David Kushner;gen z singer-songwriter;212;3:32;2023-04-14;96
2023;Ella Baila Sola;Eslabon Armado, Peso Pluma;corrido, corridos tumbados, sad sierreno, sierreno;165;2:45;2023-03-16;92
2023;From The Start;Laufey;gen z singer-songwriter;169;2:49;2023-05-11;89
2023;East Side of Sorrow;Zach Bryan;classic oklahoma country, modern country pop;209;3:29;2023-08-25;84
2023;Tourniquet;Zach Bryan;classic oklahoma country, modern country pop;189;3:09;2023-08-25;84
2023;Dial Drunk (with Post Malone);Noah Kahan, Post Malone;pov: indie;213;3:33;2023-07-18;87
2023;SABOR FRESA;Fuerza Regida;corrido, corridos tumbados, sad sierreno, sierreno;156;2:36;2023-06-22;92
2023;Spotless (feat. The Lumineers);Zach Bryan, The Lumineers;classic oklahoma country, modern country pop;169;2:49;2023-08-25;83
2023;Cupid - Twin Ver.;FIFTY FIFTY;k-pop girl group;174;2:54;2023-02-24;94
2023;Like Crazy;Jimin;k-pop;212;3:32;2023-03-24;94
2023;MY EYES;Travis Scott;hip hop, rap, slap house;251;4:11;2023-07-28;90
2023;El Azul;Junior H, Peso Pluma;corrido, corridos tumbados, musica mexicana, sad sierreno, sierreno;187;3:07;2023-02-10;91
2023;un x100to;Grupo Frontera, Bad Bunny;musica chihuahuense;194;3:14;2023-04-17;93
2023;TOPIA TWINS (feat. Rob49 & 21 Savage);Travis Scott, Rob49, 21 Savage;hip hop, rap, slap house;223;3:43;2023-07-28;88
2023;TQM;Fuerza Regida;corrido, corridos tumbados, sad sierreno, sierreno;158;2:38;2023-05-19;91
2023;Fear and Friday's;Zach Bryan;classic oklahoma country, modern country pop;171;2:51;2023-08-25;83
2023;TULUM;Peso Pluma, Grupo Frontera;corridos tumbados, sad sierreno;209;3:29;2023-06-29;92
2023;Deli;Ice Spice;bronx drill;126;2:06;2023-07-21;86
2023;Dawns (feat. Maggie Rogers);Zach Bryan, Maggie Rogers;classic oklahoma country, modern country pop;290;4:50;2023-01-27;84
2023;Overtime;Zach Bryan;classic oklahoma country, modern country pop;190;3:10;2023-08-25;82
2023;Flowers;Miley Cyrus;pop;200;3:20;2023-03-10;95
2023;Ticking;Zach Bryan;classic oklahoma country, modern country pop;242;4:02;2023-08-25;82
2023;Summertime's Close;Zach Bryan;classic oklahoma country, modern country pop;186;3:06;2023-08-25;82
2023;Peso Pluma: Bzrp Music Sessions, Vol. 55;Bizarrap, Peso Pluma;argentine hip hop, pop venezolano, trap argentino, trap latino, urbano latino;188;3:08;2023-06-01;91
2023;All My Life (feat. J. Cole);Lil Durk, J. Cole;chicago drill, chicago rap, drill, hip hop, pop rap, rap, trap;223;3:43;2023-05-12;87
2023;K-POP;Travis Scott, Bad Bunny, The Weeknd;hip hop, rap, slap house;185;3:05;2023-07-21;91
2023;Popular (with Playboi Carti & Madonna) - Music from the HBO Original Series;The Weeknd, Playboi Carti, Madonna;canadian contemporary r&b, canadian pop, pop;215;3:35;2023-06-02;93
2023;LAGUNAS;Peso Pluma, Jasiel Nuñez;corridos tumbados, sad sierreno;231;3:51;2023-06-29;89
2023;Holy Roller (feat. Sierra Ferrell);Zach Bryan, Sierra Ferrell;classic oklahoma country, modern country pop;216;3:36;2023-08-25;81
2023;HYAENA;Travis Scott;hip hop, rap, slap house;222;3:42;2023-07-28;88
2023;Flooded The Face;Lil Uzi Vert;hip hop, melodic rap, philly rap, rage rap, rap;192;3:12;2023-06-30;84
2023;Smaller Acts;Zach Bryan;classic oklahoma country, modern country pop;187;3:07;2023-08-25;81
2023;El Dorado;Zach Bryan;classic oklahoma country, modern country pop;182;3:02;2023-08-25;81
2023;Rock and A Hard Place;Bailey Zimmerman;contemporary country, modern country pop;207;3:27;2023-05-12;83
2023;In Your Love;Tyler Childers;kentucky indie, kentucky roots, outlaw country;225;3:45;2023-07-27;82
2023;THANK GOD;Travis Scott;hip hop, rap, slap house;184;3:04;2023-07-28;88
2023;Enchanted (Taylor's Version);Taylor Swift;pop;353;5:53;2023-07-07;89
2023;Speed Drive (From Barbie The Album);Charli XCX;art pop, candy pop, metropopolis, pop, uk pop;117;1:57;2023-06-29;89
2023;Jake's Piano - Long Island;Zach Bryan;classic oklahoma country, modern country pop;319;5:19;2023-08-25;81
2023;Cowgirls (feat. ERNEST);Morgan Wallen, ERNEST;contemporary country;181;3:01;2023-03-03;82
2023;Tradesman;Zach Bryan;classic oklahoma country, modern country pop;187;3:07;2023-08-25;80
2023;Need A Favor;Jelly Roll;country rap, nashville hip hop, tennessee hip hop;197;3:17;2023-06-02;82
2023;Fear and Friday's (Poem);Zach Bryan;classic oklahoma country, modern country pop;107;1:47;2023-08-25;80
2023;Columbia;Quevedo;rap canario, trap latino, urbano latino;186;3:06;2023-07-07;97
2023;Sprinter;Dave, Central Cee;uk hip hop;229;3:49;2023-06-01;96
2023;Stand By Me (feat. Morgan Wallen);Lil Durk, Morgan Wallen;chicago drill, chicago rap, drill, hip hop, pop rap, rap, trap;219;3:39;2023-05-26;82
2023;Ain’t That Some;Morgan Wallen;contemporary country;158;2:38;2023-03-03;82
2023;Here With Me;d4vd;bedroom pop, bedroom r&b;242;4:02;2023-05-26;91
2023;LUNA;Peso Pluma, Junior H;corridos tumbados, sad sierreno;163;2:43;2023-06-29;88
2023;Oklahoman Son;Zach Bryan;classic oklahoma country, modern country pop;249;4:09;2023-08-25;80
2023;MODERN JAM (feat. Teezo Touchdown);Travis Scott, Teezo Touchdown;hip hop, rap, slap house;255;4:15;2023-07-28;87
2023;Chemical;Post Malone;dfw rap, melodic rap, pop, rap;184;3:04;2023-04-14;89
2023;Classy 101;Feid, Young Miko;colombian pop, pop reggaeton, reggaeton colombiano, trap latino, urbano latino;195;3:15;2023-03-31;94
2023;Rush;Troye Sivan;australian pop, pop, viral pop;156;2:36;2023-07-13;90
2023;Like Crazy;Jimin;k-pop;212;3:32;2023-03-26;91
2023;QLONA;KAROL G, Peso Pluma;reggaeton, reggaeton colombiano, trap latino, urbano latino;172;2:52;2023-08-11;90
2023;El Gordo Trae El Mando;Chino Pacas;corrido, corridos tumbados;112;1:52;2023-01-27;87
2023;PLEBADA;El Alfa, Peso Pluma;dembow, rap dominicano, reggaeton, trap latino, urbano latino;221;3:41;2023-06-08;86
2023;MOJABI GHOST;Tainy, Bad Bunny;pop reggaeton, reggaeton, trap latino, urbano latino;232;3:52;2023-06-29;92
2023;TIL FURTHER NOTICE (feat. James Blake & 21 Savage);Travis Scott, James Blake, 21 Savage;hip hop, rap, slap house;314;5:14;2023-07-28;86
2023;What It Is (Solo Version);Doechii;alternative r&b;189;3:09;2023-03-17;90
2023;Area Codes;Kaliii;rap;139;2:19;2023-03-17;85
2023;Ella Baila Sola;Eslabon Armado, Peso Pluma;corrido, corridos tumbados, sad sierreno, sierreno;165;2:45;2023-04-28;88
2023;SIRENS;Travis Scott;hip hop, rap, slap house;204;3:24;2023-07-28;86
2023;Dial Drunk;Noah Kahan;pov: indie;213;3:33;2023-06-09;82
